timestamp,h,G_Dh,G_Bn,Ta,FF,DD
2017-01-01 00:00:00,1,0,0,9.5,2.1,218
2017-01-01 01:00:00,2,0,0,9.0,1.6,252
2017-01-01 02:00:00,3,0,0,8.5,1.2,249
2017-01-01 03:00:00,4,0,0,8.3,1.6,265
2017-01-01 04:00:00,5,0,0,8.0,1.6,263
2017-01-01 05:00:00,6,0,0,7.8,1.8,252
2017-01-01 06:00:00,7,0,0,7.6,1.4,276
2017-01-01 07:00:00,8,0,0,7.4,2.2,237
2017-01-01 08:00:00,9,5,0,7.6,1.8,214
2017-01-01 09:00:00,10,54,202,9.2,3.7,298
2017-01-01 10:00:00,11,114,117,10.5,3.0,95
2017-01-01 11:00:00,12,149,99,11.5,2.7,271
2017-01-01 12:00:00,13,157,64,12.1,3.2,235
2017-01-01 13:00:00,14,154,99,12.6,3.5,148
2017-01-01 14:00:00,15,129,89,12.7,3.0,100
2017-01-01 15:00:00,16,70,100,12.3,4.1,266
2017-01-01 16:00:00,17,4,0,11.3,3.0,36
2017-01-01 17:00:00,18,0,0,10.5,3.5,245
2017-01-01 18:00:00,19,0,0,9.8,2.7,97
2017-01-01 19:00:00,20,0,0,9.0,2.7,236
2017-01-01 20:00:00,21,0,0,8.2,2.7,249
2017-01-01 21:00:00,22,0,0,7.4,1.9,210
2017-01-01 22:00:00,23,0,0,6.6,1.3,265
2017-01-01 23:00:00,24,0,0,5.8,1.2,216
2017-01-02 00:00:00,1,0,0,4.9,1.3,247
2017-01-02 01:00:00,2,0,0,3.8,2.7,220
2017-01-02 02:00:00,3,0,0,2.8,3.9,235
2017-01-02 03:00:00,4,0,0,2.2,3.5,65
2017-01-02 04:00:00,5,0,0,1.6,4.1,97
2017-01-02 05:00:00,6,0,0,1.0,3.2,35
2017-01-02 06:00:00,7,0,0,0.6,3.9,142
2017-01-02 07:00:00,8,0,0,0.2,2.1,74
2017-01-02 08:00:00,9,6,0,0.2,2.6,219
2017-01-02 09:00:00,10,38,541,2.1,2.2,226
2017-01-02 10:00:00,11,44,736,4.0,2.6,192
2017-01-02 11:00:00,12,49,834,5.7,1.8,256
2017-01-02 12:00:00,13,51,860,6.9,2.7,266
2017-01-02 13:00:00,14,56,854,7.6,3.2,241
2017-01-02 14:00:00,15,46,786,7.7,2.2,150
2017-01-02 15:00:00,16,93,391,7.1,3.0,202
2017-01-02 16:00:00,17,20,0,5.6,2.2,246
2017-01-02 17:00:00,18,0,0,5.2,2.6,231
2017-01-02 18:00:00,19,0,0,4.8,1.6,242
2017-01-02 19:00:00,20,0,0,4.4,1.2,258
2017-01-02 20:00:00,21,0,0,4.0,0.8,243
2017-01-02 21:00:00,22,0,0,3.6,0.6,245
2017-01-02 22:00:00,23,0,0,3.2,0.4,222
2017-01-02 23:00:00,24,0,0,2.8,0.2,323
2017-01-03 00:00:00,1,0,0,2.8,0.2,299
2017-01-03 01:00:00,2,0,0,2.9,0.2,305
2017-01-03 02:00:00,3,0,0,2.9,0.3,302
2017-01-03 03:00:00,4,0,0,3.0,0.3,306
2017-01-03 04:00:00,5,0,0,3.0,0.3,309
2017-01-03 05:00:00,6,0,0,3.1,0.3,306
2017-01-03 06:00:00,7,0,0,3.1,0.4,308
2017-01-03 07:00:00,8,0,0,3.2,0.4,300
2017-01-03 08:00:00,9,2,0,3.3,0.6,306
2017-01-03 09:00:00,10,26,0,3.9,0.7,237
2017-01-03 10:00:00,11,56,0,4.6,1.3,238
2017-01-03 11:00:00,12,79,0,5.3,1.4,250
2017-01-03 12:00:00,13,87,0,5.7,1.9,270
2017-01-03 13:00:00,14,69,0,5.9,1.6,194
2017-01-03 14:00:00,15,61,0,6.0,0.9,280
2017-01-03 15:00:00,16,35,0,5.8,1.3,249
2017-01-03 16:00:00,17,6,0,5.5,2.6,277
2017-01-03 17:00:00,18,0,0,5.2,4.4,249
2017-01-03 18:00:00,19,0,0,4.7,4.1,30
2017-01-03 19:00:00,20,0,0,4.9,3.0,22
2017-01-03 20:00:00,21,0,0,4.6,3.0,194
2017-01-03 21:00:00,22,0,0,4.5,3.5,178
2017-01-03 22:00:00,23,0,0,4.3,3.2,85
2017-01-03 23:00:00,24,0,0,4.1,3.2,115
2017-01-04 00:00:00,1,0,0,3.8,3.0,98
2017-01-04 01:00:00,2,0,0,3.3,3.0,150
2017-01-04 02:00:00,3,0,0,3.1,3.7,167
2017-01-04 03:00:00,4,0,0,2.9,4.1,63
2017-01-04 04:00:00,5,0,0,2.7,5.3,32
2017-01-04 05:00:00,6,0,0,2.6,3.7,20
2017-01-04 06:00:00,7,0,0,2.4,2.4,78
2017-01-04 07:00:00,8,0,0,2.3,2.1,236
2017-01-04 08:00:00,9,2,0,2.3,2.1,228
2017-01-04 09:00:00,10,28,0,2.8,1.6,216
2017-01-04 10:00:00,11,50,0,3.1,1.8,274
2017-01-04 11:00:00,12,82,0,3.6,1.6,261
2017-01-04 12:00:00,13,92,0,3.9,2.4,262
2017-01-04 13:00:00,14,79,0,4.0,1.4,258
2017-01-04 14:00:00,15,89,0,4.2,1.1,257
2017-01-04 15:00:00,16,57,0,4.1,1.1,269
2017-01-04 16:00:00,17,7,0,3.8,1.2,267
2017-01-04 17:00:00,18,0,0,3.4,1.7,227
2017-01-04 18:00:00,19,0,0,3.1,1.8,265
2017-01-04 19:00:00,20,0,0,2.7,2.2,245
2017-01-04 20:00:00,21,0,0,2.4,1.4,214
2017-01-04 21:00:00,22,0,0,2.1,1.9,272
2017-01-04 22:00:00,23,0,0,1.7,1.8,232
2017-01-04 23:00:00,24,0,0,1.4,1.8,256
2017-01-05 00:00:00,1,0,0,1.1,3.2,244
2017-01-05 01:00:00,2,0,0,0.8,4.1,84
2017-01-05 02:00:00,3,0,0,0.5,3.2,7
2017-01-05 03:00:00,4,0,0,0.4,2.6,96
2017-01-05 04:00:00,5,0,0,0.3,4.1,240
2017-01-05 05:00:00,6,0,0,0.1,3.5,43
2017-01-05 06:00:00,7,0,0,0.0,4.1,100
2017-01-05 07:00:00,8,0,0,-0.1,2.7,46
2017-01-05 08:00:00,9,4,0,0.1,2.6,277
2017-01-05 09:00:00,10,62,142,1.7,2.1,235
2017-01-05 10:00:00,11,115,177,3.3,1.6,220
2017-01-05 11:00:00,12,120,321,4.8,1.6,245
2017-01-05 12:00:00,13,141,291,5.8,1.4,257
2017-01-05 13:00:00,14,132,293,6.4,2.2,264
2017-01-05 14:00:00,15,129,100,6.4,1.9,214
2017-01-05 15:00:00,16,73,60,5.8,1.9,228
2017-01-05 16:00:00,17,4,0,4.6,3.0,236
2017-01-05 17:00:00,18,0,0,4.3,3.7,191
2017-01-05 18:00:00,19,0,0,4.0,3.7,73
2017-01-05 19:00:00,20,0,0,3.7,2.2,72
2017-01-05 20:00:00,21,0,0,3.3,3.5,209
2017-01-05 21:00:00,22,0,0,3.0,3.7,104
2017-01-05 22:00:00,23,0,0,2.7,3.0,80
2017-01-05 23:00:00,24,0,0,2.4,3.5,168
2017-01-06 00:00:00,1,0,0,2.0,4.9,93
2017-01-06 01:00:00,2,0,0,1.7,5.1,15
2017-01-06 02:00:00,3,0,0,1.3,5.1,46
2017-01-06 03:00:00,4,0,0,1.1,4.9,49
2017-01-06 04:00:00,5,0,0,0.8,4.7,28
2017-01-06 05:00:00,6,0,0,0.6,4.4,12
2017-01-06 06:00:00,7,0,0,0.5,4.4,34
2017-01-06 07:00:00,8,0,0,0.3,4.4,48
2017-01-06 08:00:00,9,2,0,0.3,3.9,9
2017-01-06 09:00:00,10,49,0,1.1,2.6,70
2017-01-06 10:00:00,11,87,0,1.7,3.0,259
2017-01-06 11:00:00,12,107,0,2.2,3.7,261
2017-01-06 12:00:00,13,103,0,2.4,4.9,114
2017-01-06 13:00:00,14,99,0,2.6,5.5,30
2017-01-06 14:00:00,15,83,0,2.6,5.7,46
2017-01-06 15:00:00,16,51,0,2.3,4.9,28
2017-01-06 16:00:00,17,10,0,1.9,3.0,19
2017-01-06 17:00:00,18,0,0,1.8,1.6,255
2017-01-06 18:00:00,19,0,0,1.6,1.7,266
2017-01-06 19:00:00,20,0,0,1.5,1.0,260
2017-01-06 20:00:00,21,0,0,1.4,1.3,258
2017-01-06 21:00:00,22,0,0,1.2,0.8,254
2017-01-06 22:00:00,23,0,0,1.1,0.8,243
2017-01-06 23:00:00,24,0,0,0.9,0.5,255
2017-01-07 00:00:00,1,0,0,1.0,0.5,301
2017-01-07 01:00:00,2,0,0,1.0,0.4,304
2017-01-07 02:00:00,3,0,0,1.1,0.5,309
2017-01-07 03:00:00,4,0,0,0.7,0.6,333
2017-01-07 04:00:00,5,0,0,1.3,0.7,228
2017-01-07 05:00:00,6,0,0,1.3,0.5,256
2017-01-07 06:00:00,7,0,0,1.4,0.4,308
2017-01-07 07:00:00,8,0,0,1.4,0.6,302
2017-01-07 08:00:00,9,2,0,1.5,0.5,225
2017-01-07 09:00:00,10,26,0,2.2,0.5,292
2017-01-07 10:00:00,11,49,0,2.8,0.7,227
2017-01-07 11:00:00,12,66,0,3.3,0.8,273
2017-01-07 12:00:00,13,71,0,3.7,0.6,237
2017-01-07 13:00:00,14,67,0,3.9,1.0,235
2017-01-07 14:00:00,15,58,0,4.0,1.1,266
2017-01-07 15:00:00,16,33,0,3.9,0.7,245
2017-01-07 16:00:00,17,5,0,3.6,0.9,260
2017-01-07 17:00:00,18,0,0,3.4,1.1,257
2017-01-07 18:00:00,19,0,0,3.2,1.4,236
2017-01-07 19:00:00,20,0,0,3.0,1.8,267
2017-01-07 20:00:00,21,0,0,2.8,1.7,223
2017-01-07 21:00:00,22,0,0,2.7,1.9,242
2017-01-07 22:00:00,23,0,0,2.3,1.8,217
2017-01-07 23:00:00,24,0,0,2.3,1.8,230
2017-01-08 00:00:00,1,0,0,1.7,1.4,240
2017-01-08 01:00:00,2,0,0,1.7,1.7,235
2017-01-08 02:00:00,3,0,0,1.3,1.8,279
2017-01-08 03:00:00,4,0,0,1.1,1.2,219
2017-01-08 04:00:00,5,0,0,0.9,0.8,236
2017-01-08 05:00:00,6,0,0,0.8,0.4,249
2017-01-08 06:00:00,7,0,0,0.7,0.3,303
2017-01-08 07:00:00,8,0,0,0.6,0.4,302
2017-01-08 08:00:00,9,2,0,0.6,0.6,304
2017-01-08 09:00:00,10,28,0,1.0,0.8,223
2017-01-08 10:00:00,11,60,0,1.4,1.7,241
2017-01-08 11:00:00,12,70,0,1.7,2.1,238
2017-01-08 12:00:00,13,85,0,2.0,3.0,220
2017-01-08 13:00:00,14,76,0,2.1,4.4,73
2017-01-08 14:00:00,15,67,0,2.2,3.2,26
2017-01-08 15:00:00,16,44,0,2.1,1.7,104
2017-01-08 16:00:00,17,8,0,1.8,3.0,242
2017-01-08 17:00:00,18,0,0,1.5,3.2,189
2017-01-08 18:00:00,19,0,0,1.2,2.7,80
2017-01-08 19:00:00,20,0,0,0.9,2.4,167
2017-01-08 20:00:00,21,0,0,0.6,2.6,248
2017-01-08 21:00:00,22,0,0,0.3,4.1,221
2017-01-08 22:00:00,23,0,0,0.0,4.4,26
2017-01-08 23:00:00,24,0,0,-0.2,5.3,25
2017-01-09 00:00:00,1,0,0,-0.4,4.1,18
2017-01-09 01:00:00,2,0,0,-0.6,4.9,31
2017-01-09 02:00:00,3,0,0,-0.8,4.9,43
2017-01-09 03:00:00,4,0,0,-0.9,4.7,35
2017-01-09 04:00:00,5,0,0,-1.0,3.9,10
2017-01-09 05:00:00,6,0,0,-1.1,3.2,54
2017-01-09 06:00:00,7,0,0,-1.1,4.1,188
2017-01-09 07:00:00,8,0,0,-1.2,4.1,31
2017-01-09 08:00:00,9,2,0,-1.1,2.7,30
2017-01-09 09:00:00,10,13,0,-0.8,3.7,195
2017-01-09 10:00:00,11,27,0,-0.5,3.9,75
2017-01-09 11:00:00,12,34,0,-0.3,4.1,61
2017-01-09 12:00:00,13,31,0,-0.2,3.0,61
2017-01-09 13:00:00,14,147,302,1.6,2.4,266
2017-01-09 14:00:00,15,112,310,2.5,2.7,218
2017-01-09 15:00:00,16,66,316,2.8,2.2,234
2017-01-09 16:00:00,17,27,198,2.4,2.4,195
2017-01-09 17:00:00,18,0,0,1.8,3.9,200
2017-01-09 18:00:00,19,0,0,1.7,4.7,63
2017-01-09 19:00:00,20,0,0,1.5,4.1,18
2017-01-09 20:00:00,21,0,0,1.4,3.9,47
2017-01-09 21:00:00,22,0,0,1.3,3.7,76
2017-01-09 22:00:00,23,0,0,1.1,2.7,91
2017-01-09 23:00:00,24,0,0,1.0,3.0,219
2017-01-10 00:00:00,1,0,0,0.8,2.7,258
2017-01-10 01:00:00,2,0,0,0.6,4.4,216
2017-01-10 02:00:00,3,0,0,0.4,3.0,39
2017-01-10 03:00:00,4,0,0,0.3,2.4,267
2017-01-10 04:00:00,5,0,0,0.2,2.7,236
2017-01-10 05:00:00,6,0,0,0.1,3.2,229
2017-01-10 06:00:00,7,0,0,0.0,2.7,147
2017-01-10 07:00:00,8,0,0,0.0,2.4,222
2017-01-10 08:00:00,9,2,0,0.0,2.6,201
2017-01-10 09:00:00,10,31,0,0.6,4.4,236
2017-01-10 10:00:00,11,59,0,1.1,5.7,15
2017-01-10 11:00:00,12,80,0,1.6,4.9,357
2017-01-10 12:00:00,13,91,0,2.0,5.7,25
2017-01-10 13:00:00,14,83,0,2.2,6.6,39
2017-01-10 14:00:00,15,80,0,2.3,8.4,7
2017-01-10 15:00:00,16,47,0,2.2,8.4,356
2017-01-10 16:00:00,17,16,0,1.9,6.6,358
2017-01-10 17:00:00,18,0,0,1.5,11.1,310
2017-01-10 18:00:00,19,0,0,1.3,10.1,348
2017-01-10 19:00:00,20,0,0,0.8,8.4,353
2017-01-10 20:00:00,21,0,0,0.8,5.9,0
2017-01-10 21:00:00,22,0,0,0.6,3.9,38
2017-01-10 22:00:00,23,0,0,0.3,3.7,145
2017-01-10 23:00:00,24,0,0,0.1,4.7,123
2017-01-11 00:00:00,1,0,0,-0.1,3.9,57
2017-01-11 01:00:00,2,0,0,-0.3,3.9,98
2017-01-11 02:00:00,3,0,0,-0.5,4.4,109
2017-01-11 03:00:00,4,0,0,-0.6,3.7,55
2017-01-11 04:00:00,5,0,0,-0.6,4.1,131
2017-01-11 05:00:00,6,0,0,-0.7,5.1,71
2017-01-11 06:00:00,7,0,0,-0.7,4.9,39
2017-01-11 07:00:00,8,0,0,-0.8,4.1,20
2017-01-11 08:00:00,9,2,0,-0.6,5.9,72
2017-01-11 09:00:00,10,60,81,1.0,5.9,331
2017-01-11 10:00:00,11,123,92,2.6,5.3,32
2017-01-11 11:00:00,12,165,111,4.1,4.1,41
2017-01-11 12:00:00,13,180,137,5.2,4.4,98
2017-01-11 13:00:00,14,172,132,5.9,2.2,33
2017-01-11 14:00:00,15,136,110,6.1,5.5,227
2017-01-11 15:00:00,16,90,122,5.8,5.9,47
2017-01-11 16:00:00,17,32,58,4.9,6.2,333
2017-01-11 17:00:00,18,0,0,4.0,7.8,324
2017-01-11 18:00:00,19,0,0,3.4,6.6,358
2017-01-11 19:00:00,20,0,0,2.8,5.9,342
2017-01-11 20:00:00,21,0,0,2.2,5.5,10
2017-01-11 21:00:00,22,0,0,1.7,5.5,42
2017-01-11 22:00:00,23,0,0,1.1,5.3,55
2017-01-11 23:00:00,24,0,0,0.5,5.9,23
2017-01-12 00:00:00,1,0,0,-0.2,7.8,42
2017-01-12 01:00:00,2,0,0,-1.2,7.0,3
2017-01-12 02:00:00,3,0,0,-2.1,5.3,310
2017-01-12 03:00:00,4,0,0,-2.7,3.9,19
2017-01-12 04:00:00,5,0,0,-3.3,3.7,84
2017-01-12 05:00:00,6,0,0,-3.9,3.7,132
2017-01-12 06:00:00,7,0,0,-4.3,4.7,161
2017-01-12 07:00:00,8,0,0,-4.8,2.4,36
2017-01-12 08:00:00,9,14,0,-4.8,2.1,197
2017-01-12 09:00:00,10,77,309,-3.9,2.1,262
2017-01-12 10:00:00,11,107,661,-2.8,1.9,235
2017-01-12 11:00:00,12,109,499,-2.4,1.3,285
2017-01-12 12:00:00,13,167,194,-2.4,2.1,245
2017-01-12 13:00:00,14,137,417,-2.3,2.2,235
2017-01-12 14:00:00,15,131,112,-2.7,1.9,221
2017-01-12 15:00:00,16,87,64,-3.3,1.7,220
2017-01-12 16:00:00,17,31,101,-4.1,2.1,272
2017-01-12 17:00:00,18,0,0,-4.8,3.0,228
2017-01-12 18:00:00,19,0,0,-5.2,3.9,252
2017-01-12 19:00:00,20,0,0,-5.7,1.9,96
2017-01-12 20:00:00,21,0,0,-6.1,2.1,271
2017-01-12 21:00:00,22,0,0,-5.3,1.6,214
2017-01-12 22:00:00,23,0,0,-5.3,1.1,263
2017-01-12 23:00:00,24,0,0,-5.3,0.5,287
2017-01-13 00:00:00,1,0,0,-5.1,0.8,319
2017-01-13 01:00:00,2,0,0,-4.8,1.0,265
2017-01-13 02:00:00,3,0,0,-4.5,1.6,284
2017-01-13 03:00:00,4,0,0,-4.3,2.7,243
2017-01-13 04:00:00,5,0,0,-4.2,2.4,251
2017-01-13 05:00:00,6,0,0,-4.0,3.2,239
2017-01-13 06:00:00,7,0,0,-3.8,3.9,161
2017-01-13 07:00:00,8,0,0,-3.7,3.5,73
2017-01-13 08:00:00,9,5,0,-3.3,3.0,94
2017-01-13 09:00:00,10,54,0,-2.0,3.2,195
2017-01-13 10:00:00,11,70,0,-1.2,3.5,128
2017-01-13 11:00:00,12,126,4,-0.1,2.4,108
2017-01-13 12:00:00,13,126,0,0.6,2.4,234
2017-01-13 13:00:00,14,159,81,1.6,2.2,218
2017-01-13 14:00:00,15,106,0,1.8,1.8,204
2017-01-13 15:00:00,16,32,0,1.2,1.6,283
2017-01-13 16:00:00,17,7,0,0.5,1.7,229
2017-01-13 17:00:00,18,0,0,0.0,2.2,275
2017-01-13 18:00:00,19,0,0,-0.2,4.4,220
2017-01-13 19:00:00,20,0,0,-0.4,3.5,29
2017-01-13 20:00:00,21,0,0,-0.6,2.6,77
2017-01-13 21:00:00,22,0,0,-0.8,2.4,235
2017-01-13 22:00:00,23,0,0,-0.9,3.9,218
2017-01-13 23:00:00,24,0,0,-1.1,2.6,68
2017-01-14 00:00:00,1,0,0,-1.6,2.4,227
2017-01-14 01:00:00,2,0,0,-2.3,2.2,226
2017-01-14 02:00:00,3,0,0,-2.9,1.0,196
2017-01-14 03:00:00,4,0,0,-3.3,0.8,273
2017-01-14 04:00:00,5,0,0,-3.6,0.8,260
2017-01-14 05:00:00,6,0,0,-4.0,0.7,238
2017-01-14 06:00:00,7,0,0,-4.3,0.5,269
2017-01-14 07:00:00,8,0,0,-4.6,0.6,307
2017-01-14 08:00:00,9,8,0,-4.4,0.9,242
2017-01-14 09:00:00,10,85,367,-2.2,1.1,285
2017-01-14 10:00:00,11,60,794,0.0,0.8,262
2017-01-14 11:00:00,12,71,866,1.8,0.7,239
2017-01-14 12:00:00,13,74,894,3.2,0.3,246
2017-01-14 13:00:00,14,72,884,3.9,0.1,311
2017-01-14 14:00:00,15,70,834,4.1,0.4,299
2017-01-14 15:00:00,16,55,724,3.5,0.6,313
2017-01-14 16:00:00,17,27,514,2.2,0.7,226
2017-01-14 17:00:00,18,0,0,0.6,0.9,240
2017-01-14 18:00:00,19,0,0,0.0,0.9,254
2017-01-14 19:00:00,20,0,0,-0.7,1.4,271
2017-01-14 20:00:00,21,0,0,-1.4,2.2,248
2017-01-14 21:00:00,22,0,0,-2.0,1.8,248
2017-01-14 22:00:00,23,0,0,-2.7,1.9,229
2017-01-14 23:00:00,24,0,0,-3.4,1.9,221
2017-01-15 00:00:00,1,0,0,-3.6,2.1,196
2017-01-15 01:00:00,2,0,0,-4.0,2.4,211
2017-01-15 02:00:00,3,0,0,-4.4,2.7,232
2017-01-15 03:00:00,4,0,0,-4.6,3.9,167
2017-01-15 04:00:00,5,0,0,-4.9,4.4,21
2017-01-15 05:00:00,6,0,0,-5.1,4.7,20
2017-01-15 06:00:00,7,0,0,-5.3,4.9,13
2017-01-15 07:00:00,8,0,0,-5.5,5.5,40
2017-01-15 08:00:00,9,7,0,-5.4,4.1,40
2017-01-15 09:00:00,10,79,313,-3.7,3.5,35
2017-01-15 10:00:00,11,48,740,-1.9,2.1,133
2017-01-15 11:00:00,12,54,785,-0.5,1.6,214
2017-01-15 12:00:00,13,64,746,0.4,1.4,264
2017-01-15 13:00:00,14,57,775,1.0,1.8,251
2017-01-15 14:00:00,15,51,745,1.1,3.0,248
2017-01-15 15:00:00,16,43,645,0.6,4.9,177
2017-01-15 16:00:00,17,31,352,-0.6,4.7,42
2017-01-15 17:00:00,18,0,0,-1.8,5.3,24
2017-01-15 18:00:00,19,0,0,-2.4,6.6,32
2017-01-15 19:00:00,20,0,0,-2.9,7.4,12
2017-01-15 20:00:00,21,0,0,-3.4,7.0,7
2017-01-15 21:00:00,22,0,0,-4.0,7.4,352
2017-01-15 22:00:00,23,0,0,-4.5,7.0,4
2017-01-15 23:00:00,24,0,0,-5.0,5.5,11
2017-01-16 00:00:00,1,0,0,-5.1,4.7,40
2017-01-16 01:00:00,2,0,0,-5.1,5.1,35
2017-01-16 02:00:00,3,0,0,-5.1,4.1,24
2017-01-16 03:00:00,4,0,0,-5.1,2.2,72
2017-01-16 04:00:00,5,0,0,-5.2,2.1,231
2017-01-16 05:00:00,6,0,0,-5.2,2.4,262
2017-01-16 06:00:00,7,0,0,-5.2,3.0,201
2017-01-16 07:00:00,8,0,0,-5.2,2.7,262
2017-01-16 08:00:00,9,9,0,-4.8,2.4,239
2017-01-16 09:00:00,10,82,366,-1.9,3.7,198
2017-01-16 10:00:00,11,48,791,0.9,3.0,97
2017-01-16 11:00:00,12,51,857,3.2,3.0,253
2017-01-16 12:00:00,13,52,883,4.9,3.2,265
2017-01-16 13:00:00,14,50,870,5.9,1.7,166
2017-01-16 14:00:00,15,48,821,6.2,2.1,237
2017-01-16 15:00:00,16,43,713,5.7,3.2,236
2017-01-16 16:00:00,17,29,463,4.2,2.2,145
2017-01-16 17:00:00,18,0,0,2.4,1.6,207
2017-01-16 18:00:00,19,0,0,2.3,2.6,267
2017-01-16 19:00:00,20,0,0,2.1,2.6,245
2017-01-16 20:00:00,21,0,0,1.9,1.8,219
2017-01-16 21:00:00,22,0,0,1.8,1.4,283
2017-01-16 22:00:00,23,0,0,1.6,1.9,244
2017-01-16 23:00:00,24,0,0,1.5,2.1,239
2017-01-17 00:00:00,1,0,0,1.3,2.6,214
2017-01-17 01:00:00,2,0,0,1.1,2.7,226
2017-01-17 02:00:00,3,0,0,0.9,3.2,223
2017-01-17 03:00:00,4,0,0,0.9,2.7,141
2017-01-17 04:00:00,5,0,0,0.8,2.1,238
2017-01-17 05:00:00,6,0,0,0.7,1.7,216
2017-01-17 06:00:00,7,0,0,0.6,1.3,247
2017-01-17 07:00:00,8,0,0,0.5,2.2,238
2017-01-17 08:00:00,9,3,0,0.6,3.0,203
2017-01-17 09:00:00,10,56,0,1.8,3.7,170
2017-01-17 10:00:00,11,81,0,2.6,2.1,70
2017-01-17 11:00:00,12,87,0,3.0,3.0,223
2017-01-17 12:00:00,13,100,0,3.3,2.7,160
2017-01-17 13:00:00,14,139,5,3.9,3.5,215
2017-01-17 14:00:00,15,101,0,4.0,5.1,111
2017-01-17 15:00:00,16,77,0,4.0,5.1,41
2017-01-17 16:00:00,17,28,0,3.5,4.7,29
2017-01-17 17:00:00,18,0,0,2.9,3.2,33
2017-01-17 18:00:00,19,0,0,2.9,3.0,172
2017-01-17 19:00:00,20,0,0,2.9,2.1,254
2017-01-17 20:00:00,21,0,0,2.8,2.4,210
2017-01-17 21:00:00,22,0,0,2.8,3.7,216
2017-01-17 22:00:00,23,0,0,2.8,4.4,96
2017-01-17 23:00:00,24,0,0,2.7,4.1,39
2017-01-18 00:00:00,1,0,0,2.5,3.7,50
2017-01-18 01:00:00,2,0,0,1.8,2.6,83
2017-01-18 02:00:00,3,0,0,2.6,2.7,233
2017-01-18 03:00:00,4,0,0,2.7,1.2,243
2017-01-18 04:00:00,5,0,0,2.8,1.2,258
2017-01-18 05:00:00,6,0,0,2.8,2.1,256
2017-01-18 06:00:00,7,0,0,2.9,1.2,220
2017-01-18 07:00:00,8,0,0,2.9,1.9,248
2017-01-18 08:00:00,9,2,0,3.0,1.9,254
2017-01-18 09:00:00,10,12,0,3.2,1.4,254
2017-01-18 10:00:00,11,24,0,3.5,2.7,258
2017-01-18 11:00:00,12,30,0,3.7,4.4,237
2017-01-18 12:00:00,13,34,0,3.9,4.7,6
2017-01-18 13:00:00,14,32,0,4.0,3.5,36
2017-01-18 14:00:00,15,27,0,4.0,4.1,100
2017-01-18 15:00:00,16,18,0,4.0,5.7,6
2017-01-18 16:00:00,17,7,0,3.8,4.7,337
2017-01-18 17:00:00,18,0,0,3.7,5.1,37
2017-01-18 18:00:00,19,0,0,3.8,4.7,11
2017-01-18 19:00:00,20,0,0,3.9,5.5,30
2017-01-18 20:00:00,21,0,0,3.9,5.7,18
2017-01-18 21:00:00,22,0,0,3.8,6.2,54
2017-01-18 22:00:00,23,0,0,4.2,7.0,343
2017-01-18 23:00:00,24,0,0,4.4,6.6,5
2017-01-19 00:00:00,1,0,0,4.2,8.4,326
2017-01-19 01:00:00,2,0,0,4.3,5.7,340
2017-01-19 02:00:00,3,0,0,4.5,4.4,41
2017-01-19 03:00:00,4,0,0,4.5,4.1,48
2017-01-19 04:00:00,5,0,0,4.5,5.1,59
2017-01-19 05:00:00,6,0,0,4.4,4.7,21
2017-01-19 06:00:00,7,0,0,4.0,5.5,13
2017-01-19 07:00:00,8,0,0,4.4,5.1,36
2017-01-19 08:00:00,9,2,0,4.7,5.5,39
2017-01-19 09:00:00,10,13,0,3.4,5.9,37
2017-01-19 10:00:00,11,23,0,4.9,5.9,46
2017-01-19 11:00:00,12,31,0,5.4,7.4,25
2017-01-19 12:00:00,13,34,0,5.7,7.4,17
2017-01-19 13:00:00,14,34,0,5.8,5.9,5
2017-01-19 14:00:00,15,28,0,5.8,5.9,37
2017-01-19 15:00:00,16,18,0,5.8,5.3,29
2017-01-19 16:00:00,17,7,0,5.5,5.1,48
2017-01-19 17:00:00,18,0,0,4.7,5.7,41
2017-01-19 18:00:00,19,0,0,5.4,5.5,26
2017-01-19 19:00:00,20,0,0,4.9,6.4,46
2017-01-19 20:00:00,21,0,0,5.1,6.2,324
2017-01-19 21:00:00,22,0,0,5.0,5.7,347
2017-01-19 22:00:00,23,0,0,4.9,6.6,53
2017-01-19 23:00:00,24,0,0,4.8,6.2,331
2017-01-20 00:00:00,1,0,0,4.1,5.5,345
2017-01-20 01:00:00,2,0,0,4.4,5.3,34
2017-01-20 02:00:00,3,0,0,4.1,4.4,24
2017-01-20 03:00:00,4,0,0,4.0,3.7,50
2017-01-20 04:00:00,5,0,0,3.9,3.0,145
2017-01-20 05:00:00,6,0,0,3.7,3.2,231
2017-01-20 06:00:00,7,0,0,3.5,2.6,261
2017-01-20 07:00:00,8,0,0,3.5,3.2,201
2017-01-20 08:00:00,9,2,0,3.6,4.4,246
2017-01-20 09:00:00,10,34,0,4.2,3.5,37
2017-01-20 10:00:00,11,59,0,4.7,3.5,168
2017-01-20 11:00:00,12,75,0,5.1,3.2,156
2017-01-20 12:00:00,13,85,0,5.4,3.5,241
2017-01-20 13:00:00,14,83,0,5.6,4.9,147
2017-01-20 14:00:00,15,69,0,5.6,5.1,41
2017-01-20 15:00:00,16,46,0,5.5,5.7,42
2017-01-20 16:00:00,17,19,0,5.2,6.4,20
2017-01-20 17:00:00,18,0,0,4.8,5.9,328
2017-01-20 18:00:00,19,0,0,4.8,4.4,27
2017-01-20 19:00:00,20,0,0,4.7,3.2,57
2017-01-20 20:00:00,21,0,0,4.6,3.5,217
