timestamp,h_day,G_Dh_min,G_Dh_mean,G_Dh_var,G_Bn_min,G_Bn_mean,G_Bn_var,Ta_min,Ta_mean,Ta_var,FF_min,FF_mean,FF_var,DD_min,DD_mean,DD_var
2017-09-15,13.0,0.0,32.5,35.82566483499734,0.0,369.625,433.2747709870874,8.3,15.149999999999999,4.669978121166513,1.3,4.1,1.618641405623865,7.0,193.04166666666666,105.19938798245957
2017-09-16,13.0,0.0,35.666666666666664,39.45130919375743,0.0,382.75,451.2648166903872,7.7,15.391666666666667,5.595799407992816,1.9,4.854166666666666,1.9675584443375649,2.0,170.95833333333334,124.94432818230501
2017-09-17,13.0,0.0,32.75,36.280609265772426,0.0,358.75,422.2560782891987,6.2,10.575000000000001,2.863146642359098,1.0,2.4374999999999996,1.082594508375697,24.0,178.45833333333334,78.56151240832915
2017-09-18,13.0,0.0,77.29166666666667,97.17956448566328,0.0,2.375,3.7278330341412533,8.7,14.375,3.2023428923211825,0.4,1.2291666666666667,0.7262046463675355,6.0,133.33333333333334,100.41075062252901
2017-09-19,13.0,0.0,80.79166666666667,101.73280398080604,0.0,2.9583333333333335,4.759239678650423,11.4,13.591666666666667,1.5059062464803066,0.5,2.225,1.0815648888049445,15.0,148.33333333333334,106.8235711924987
2017-09-20,13.0,0.0,104.0,132.51644688736627,0.0,35.125,44.086192751295144,9.5,13.34166666666667,2.7462095088806793,0.4,1.5999999999999996,1.0762252875514575,40.0,155.625,78.50771908877331
2017-09-21,13.0,0.0,90.33333333333333,128.1621482025175,0.0,36.166666666666664,76.71214782020124,11.0,14.183333333333337,2.592240371749413,0.6,2.2,1.2587087932031606,5.0,122.25,77.67168920750872
2017-09-22,13.0,0.0,104.16666666666667,132.26510488792763,0.0,63.0,74.48489779814429,9.9,13.945833333333333,2.723964369087446,0.8,3.079166666666666,1.4373826354105264,51.0,218.54166666666666,62.66403112712627
2017-09-23,13.0,0.0,99.70833333333333,127.77271912901902,0.0,63.958333333333336,89.09129619649168,11.8,16.112499999999997,3.2789596043496063,1.9,3.945833333333334,0.9472978351108995,15.0,193.04166666666666,137.54382042182732
2017-09-24,13.0,0.0,49.541666666666664,60.88048103468379,0.0,285.875,330.4058522089357,12.1,18.15833333333333,4.445996407777566,1.5,5.625,2.3125837235137823,9.0,100.16666666666667,114.14432765683928
2017-09-25,13.0,0.0,39.416666666666664,45.67362160092987,0.0,310.5,366.11853628120997,11.8,17.662499999999998,4.204429599942134,0.5,1.804166666666667,1.13462469055005,42.0,225.91666666666666,69.12994485288066
2017-09-26,13.0,0.0,77.66666666666667,104.82601181778875,0.0,143.91666666666666,255.765503447246,11.1,14.804166666666665,2.3212588725997767,2.6,5.520833333333333,1.8016850003759568,56.0,232.625,74.27025415449926
2017-09-27,13.0,0.0,73.83333333333333,96.26307552818437,0.0,77.79166666666667,171.63459141739023,11.9,15.075000000000001,2.427245710497895,0.5,4.166666666666667,2.3908642546280134,62.0,198.95833333333334,67.57506561412738
2017-09-28,12.0,0.0,63.833333333333336,89.82624128387206,0.0,110.70833333333333,245.87209102484067,9.2,12.45833333333333,2.4747273309031113,0.3,1.7708333333333337,1.363652118925232,5.0,178.45833333333334,102.7927332766901
2017-09-29,12.0,0.0,24.875,28.441110019308926,0.0,365.6666666666667,422.8109523762072,9.1,15.674999999999999,4.747470722486824,0.3,2.4458333333333333,1.790792675269,4.0,180.70833333333334,116.28618339800892
2017-09-30,12.0,0.0,45.208333333333336,58.20800719359215,0.0,0.0,0.0,10.7,14.370833333333332,1.2435849883254488,0.9,2.129166666666667,0.9557510894200103,177.0,251.625,40.5900100153163
2017-10-01,12.0,0.0,56.625,70.08120290063519,0.0,237.66666666666666,278.00573448365606,4.4,10.716666666666667,4.0580212212215026,0.1,1.4583333333333333,1.0753833155495387,39.0,134.625,77.03461249165292
2017-10-02,12.0,0.0,31.041666666666668,41.070966331002225,0.0,0.0,0.0,8.7,10.145833333333332,1.242360714497821,0.7,3.924999999999999,2.1541163829524965,30.0,127.83333333333333,66.38272867747052
2017-10-03,12.0,0.0,23.791666666666668,27.263575265028688,0.0,362.0416666666667,421.3108404436827,3.1,11.008333333333335,5.359746641210854,0.5,2.4541666666666666,1.336438865260851,24.0,171.16666666666666,101.7566007544545
2017-10-04,12.0,0.0,56.541666666666664,78.71024416320842,0.0,2.7083333333333335,8.222340546217424,9.2,11.695833333333335,1.7677003402029496,0.5,5.729166666666665,2.114027511372683,196.0,271.875,37.42390830797177
2017-10-05,11.0,0.0,27.75,37.474919148910665,0.0,0.0,0.0,10.6,12.270833333333336,1.0170200146235708,0.1,2.154166666666667,1.527993616725418,187.0,259.6666666666667,39.450207104395645
2017-10-06,12.0,0.0,60.333333333333336,95.26332688540414,0.0,76.79166666666667,169.21326373304314,9.3,12.841666666666669,2.805571578851263,1.2,3.2083333333333335,1.183185334692703,4.0,191.58333333333334,102.70892458012494
2017-10-07,11.0,0.0,72.91666666666667,103.67672023574328,0.0,58.375,106.68474993908558,9.2,13.216666666666667,2.9436248973386325,1.0,3.575000000000001,1.1982777496129147,31.0,97.45833333333333,62.54318797693991
2017-10-08,11.0,0.0,58.75,82.28489744677381,0.0,48.75,133.29674316775498,9.3,12.141666666666667,2.1445414360684407,2.2,4.1000000000000005,1.0562443722515371,31.0,138.95833333333334,72.81750814710446
2017-10-09,11.0,0.0,72.58333333333333,96.47343255220991,0.0,88.29166666666667,214.57429627797552,9.0,13.41666666666667,3.231054030022949,0.8,2.475,0.9288843237758521,38.0,144.16666666666666,96.96779683579702
2017-10-10,11.0,0.0,54.75,71.75819904676248,0.0,197.33333333333334,248.1294659730238,10.4,16.629166666666666,4.323291737701188,2.5,5.483333333333332,1.8537076047904564,62.0,218.33333333333334,72.14096506548626
2017-10-11,11.0,0.0,27.458333333333332,37.96334521232481,0.0,0.0,0.0,16.3,17.45416666666667,0.8224984031524969,0.5,2.370833333333333,1.1494721535922732,25.0,194.08333333333334,119.14730257183722
2017-10-12,11.0,0.0,25.666666666666668,35.35615888377148,0.0,0.0,0.0,14.2,15.529166666666669,0.6708068902880849,0.4,1.8749999999999998,0.749637593600488,46.0,211.29166666666666,92.26638144485528
2017-10-13,11.0,0.0,38.916666666666664,49.94424427531048,0.0,251.70833333333334,324.72978454557335,9.1,15.054166666666665,4.283840126788587,0.0,0.5,0.4211784708978203,49.0,154.91666666666666,69.83204488452004
2017-10-14,11.0,0.0,40.25,51.32017994478602,0.0,244.75,319.1848653380507,8.2,14.429166666666667,4.352758162727216,0.1,1.4166666666666663,0.796004515317468,41.0,208.33333333333334,96.43410305428296
2017-10-15,11.0,0.0,41.041666666666664,56.01046421383486,0.0,0.0,0.0,11.6,13.733333333333333,1.257211084164043,1.3,2.8249999999999997,0.7963230718638064,37.0,205.16666666666666,103.34436593745444
2017-10-16,11.0,0.0,47.333333333333336,68.63429657734292,0.0,63.041666666666664,147.85641659236921,9.3,11.954166666666666,2.0054229016575915,0.8,2.2999999999999994,1.1776911826701983,28.0,167.375,106.86269634238703
2017-10-17,11.0,0.0,69.83333333333333,98.75030728258925,0.0,11.833333333333334,19.811429873262263,9.8,12.683333333333335,2.2638302799087846,1.3,3.3833333333333333,0.7215120997910761,129.0,230.25,41.79582879125411
2017-10-18,11.0,0.0,68.83333333333333,97.55429554719846,0.0,81.95833333333333,140.76204996427455,8.3,12.329166666666667,2.9496468715198203,0.5,2.2249999999999996,1.2948896209464276,23.0,145.66666666666666,91.88161885849622
2017-10-19,11.0,0.0,54.458333333333336,88.7365319440042,0.0,45.416666666666664,108.79654592769525,8.6,11.466666666666667,2.183867066082283,0.5,2.783333333333333,1.7684841621807244,24.0,121.125,89.64680090802726
2017-10-20,11.0,0.0,68.58333333333333,98.08643777486427,0.0,14.0,21.282775235836382,10.6,13.579166666666666,2.466290854645928,0.1,1.5833333333333333,1.04867065608204,24.0,121.25,105.85973081722648
2017-10-21,11.0,0.0,31.75,41.04636826597557,0.0,247.41666666666666,345.875564035827,7.8,13.054166666666665,3.9402029484992678,0.7,3.441666666666667,2.2648383504398697,40.0,189.41666666666666,86.85616128763225
2017-10-22,11.0,0.0,24.375,31.545429628311965,0.0,279.9583333333333,391.3714436236477,5.8,11.241666666666667,3.9575922265796994,3.7,7.750000000000001,2.3673503809294805,38.0,224.625,60.26305559432926
2017-10-23,11.0,0.0,35.541666666666664,49.200547157320415,0.0,223.08333333333334,317.75680017581215,4.9,10.00416666666667,3.5060790891978106,0.1,2.6,1.61056295855774,5.0,170.79166666666666,124.56706912400614
2017-10-24,11.0,0.0,32.083333333333336,49.411243806372184,0.0,80.04166666666667,187.81732085857456,8.2,10.4625,1.9130700344006577,0.2,4.304166666666666,2.5287011903633316,1.0,265.7916666666667,111.5101785826578
2017-10-25,11.0,0.0,16.541666666666668,23.861883679911422,0.0,0.0,0.0,5.4,8.579166666666667,1.2367486007468436,0.7,2.35,1.4870455096687818,1.0,190.29166666666666,136.18034052287993
2017-10-26,11.0,0.0,65.70833333333333,95.64857741921121,0.0,42.625,65.43952568394067,3.6,6.3374999999999995,1.85702251162867,0.3,1.8124999999999998,0.7397487822697414,1.0,162.70833333333334,118.00054501225154
2017-10-27,11.0,0.0,35.625,63.970653937703275,0.0,92.16666666666667,232.5061320681142,4.7,7.899999999999999,2.7618519306719764,0.2,0.9791666666666666,0.7180766379510021,40.0,258.9583333333333,76.44007551623386
2017-10-28,11.0,0.0,47.833333333333336,80.47611942123855,0.0,16.625,43.16682754152777,3.2,4.695833333333333,0.9706471022474901,0.3,0.9666666666666668,0.38069349381344053,35.0,216.70833333333334,104.10800377144575
